group,item
965,2125
965,22134
965,9496
966,19694
966,19980
967,13475
967,5151
967,9764
967,456
967,19794
967,1554
967,15634
967,16581
967,15491
967,15768
967,15635
967,4828
967,15771
967,5744
967,7212
967,10099
967,1348
967,4829
967,18912
967,4825
967,646
967,3264
967,15379
967,20432
967,10328
967,19929
967,2011
967,23878
967,15769
967,15381
967,18939
967,10630
968,5040
969,2552
969,7341
969,20612
970,18260
970,6050
971,18238
971,24761
972,22098
973,9327
974,19718
974,3096
975,6319
976,14489
976,21201
977,21831
977,4218
977,22128
978,17040
978,14672
978,19889
978,9159
979,17173
980,10769
981,13986
982,7895
982,20127
982,14624
982,9356
982,5000
982,7223
983,502
984,18380
985,19210
986,15018
986,22583
987,22305
988,5948
989,22777
990,24461
990,18764
990,7834
990,7374
990,12962
990,18225
990,21339
990,3158
990,7837
990,21997
990,15696
990,22721
990,21933
990,552
990,18124
990,14072
990,14918
990,11532
990,4216
990,12695
990,7712
990,24971
990,6780
990,5510
990,22551
990,24841
990,2142
990,7920
990,4586
990,6692
990,11012
990,17039
990,21945
990,1036
990,10404
990,67
990,20296
990,22047
990,6794
990,15798
990,4941
990,2472
990,388
990,15479
990,848
990,18160
990,19341
990,3940
990,12341
990,1253
990,1740
990,7887
990,465
991,20561
992,21997
992,4747
993,12010
994,7895
995,14624
996,21806
997,22246
998,24088
999,5191
1000,18689
1001,11284
1001,20644
1002,4756
1003,3574
1004,12545
1005,3416
1005,15074
1005,1143
1005,9255
1006,15900
1006,10937
1006,12329
1006,2619
1006,89
1007,22960
1008,23024
1008,2601
1008,7651
1008,20993
1008,21932
1008,16876
1008,16616
1008,1839
1008,12429
1008,22330
1008,8908
1009,24347
1010,24376
1011,12781
1012,21997
1012,15216
1013,7686
1014,11604
1015,19296
1015,1343
1015,10019
1015,14785
1015,21042
1015,3585
1015,12781
1015,23712
1015,18938
1016,2178
1016,9571
1016,2089
1017,17876
1018,1253
1019,24727
1019,2828
1019,9313
1019,4477
1019,24976
1019,8075
1019,1500
1019,7620
1019,10037
1020,4076
1020,19741
1020,23725
1020,4819
1021,24582
1021,5457
1021,19691
1021,14173
1021,20120
1022,5147
1022,5828
1023,5140
1023,19059
1023,7341
1023,6009
1023,17960
1023,20060
1023,9333
1023,8652
1023,13758
1023,16632
1023,12427
1023,5757
1023,3143
1023,13104
1023,10664
1023,17618
1023,9549
1023,22761
1023,11386
1023,24700
1024,3106
1025,1536
1025,22608
1025,12387
1025,13664
1026,6679
1026,5197
1026,104
1026,9671
1026,22824
1027,18124
1028,1605
1028,23927
1028,3402
1028,3969
1028,18442
1028,16309
1028,17541
1029,4247
1030,18689
1031,10769
1032,18264
1032,8775
1032,16947
1032,10337
1032,11075
1032,11224
1032,16318
1032,19446
1032,16949
1032,13255
1032,21968
1032,13317
1032,12422
1032,16948
1032,614
1032,24693
1032,6841
1032,22370
1032,19701
1032,18633
1032,752
1032,5949
1032,17333
1032,11022
1032,16043
1032,7532
1032,19933
1032,24382
1032,19370
1032,15275
1032,1863
1032,24905
1032,10573
1032,18632
1032,17423
1033,24553
1034,4359
1034,5282
1034,24406
1034,9775
1034,1260
1035,22705
1036,15056
1037,24278
1038,21872
1038,10077
1039,18030
1039,5869
1040,9594
1041,152
1042,19202
1042,11396
1042,762
1042,10646
1042,24677
1042,2041
1042,6411
1042,22971
1042,17988
1043,18689
1044,17257
1044,24011
1045,9327
1046,3158
1047,6041
1048,2365
1049,14877
1050,404
1051,7730
1052,5866
1052,10530
1053,22579
1053,21413
1053,19361
1053,7615
1053,275
1054,12010
1054,7940
1055,18655
1056,21103
1057,16549
1057,14562
1058,6554
1059,5494
1059,9345
1060,17922
1061,7800
1061,22128
1062,17788
1063,19210
1064,8115
1065,1906
1066,10043
1067,19849
1068,10707
1068,2825
1069,6697
1069,2115
1070,12998
1071,2850
1072,13624
1073,19866
1074,7618
1075,13142
1075,22556
1075,14153
1075,9865
1076,6654
1077,11701
1077,17357
1078,18601
1079,9714
1080,995
1080,12609
1081,13011
1082,3210
1082,12294
1082,11239
1082,24145
1082,4370
1083,22991
1084,19954
1085,22818
1086,22157
1087,10381
1087,18758
1087,8951
1087,5870
1087,9373
1087,641
1087,12219
1087,10545
1087,16168
1087,5061
1087,16641
1087,15349
1088,20446
1088,14346
1088,18117
1088,22495
1089,4218
1090,14636
1090,6348
1090,2556
1090,11687
1090,13095
1090,10556
1091,21758
1092,9562
1093,6306
1094,5047
1095,24968
1096,9742
1096,23118
1097,10104
1098,11871
1099,7107
1100,24158
1100,4985
1100,18494
1101,3641
1102,5324
1103,9327
1104,22611
1105,8004
1106,5865
1106,18022
1106,12390
1107,15212
1108,12291
1109,9953
1110,11551
1110,15925
1111,22182
1111,12459
1111,2170
1111,15100
1112,8071
1113,24733
1113,5325
1113,22753
1113,1122
1114,4247
1115,19900
1116,9431
1117,10112
1117,5040
1118,20364
1118,13804
1118,23655
1119,17844
1119,15290
1119,21653
1119,19594
1119,23063
1119,693
1119,3106
1119,5014
1120,16866
1121,24086
1122,9042
1122,11715
1122,10894
1122,6773
1122,6736
1123,1253
1124,20236
1125,9327
1126,646
1126,15185
1126,567
1126,16353
1127,2044
1127,15444
1127,756
1127,11407
1127,14845
1127,6758
1127,21397
1127,25066
1128,21413
1129,19560
1129,15884
1129,24912
1129,14414
1129,20350
1129,15768
1129,11620
1129,23136
1129,13485
1129,18087
1129,452
1129,454
1129,21028
1129,8856
1129,18717
1129,12333
1129,17538
1129,12893
1129,21157
1129,7690
1129,7207
1129,8941
1129,10809
1129,24705
1129,16416
1129,11347
1129,12852
1129,4137
1129,16310
1129,2960
1129,13644
1129,5254
1129,17668
1129,6812
1130,19866
1131,20634
1131,24061
1131,7494
1131,9512
1131,21541
1131,20479
1132,2791
1133,2456
1134,19226
1134,1633
1135,19634
1136,12043
1137,5308
1137,16779
1137,9233
1138,3320
1139,15101
1139,15316
1139,15714
1139,17410
1139,18975
1139,6736
1139,2532
1139,11812
1139,1856
1139,2964
1139,23950
1139,16307
1139,11631
1139,5445
1139,24594
1139,20207
1139,10688
1139,11637
1139,9151
1139,23284
1139,14923
1139,2381
1139,9159
1139,20897
1139,22441
1139,4899
1139,12894
1139,11106
1139,19653
1139,21323
1139,21102
1139,11701
1139,12215
1139,2699
1139,4154
1139,4865
1139,22579
1139,4383
1139,22224
1139,19682
1139,7072
1139,8536
1139,16903
1139,23827
1139,22214
1139,196
1139,7880
1140,23912
1141,23152
1142,15212
1143,23809
1144,12043
1144,16641
1145,4747
1146,5025
1146,18131
1147,8790
1147,21458
1147,145
1147,23782
1148,11566
1149,21336
1149,23575
1149,16723
1149,2618
1149,8538
1149,1674
1149,12454
1150,15907
1150,2439
1150,17970
1151,203
1151,22316
1151,16506
1151,18132
1151,2799
1151,7664
1151,13795
1151,12673
1151,2566
1151,22592
1151,9568
1151,22847
1151,1930
1152,7458
1152,10989
1153,21232
1153,20598
1153,24922
1154,21389
1154,2461
1155,8982
1156,19928
1157,12055
1157,3283
1157,1579
1157,11346
1157,14647
1157,4869
1157,1270
1157,9597
1157,6243
1157,11809
1157,24991
1157,11172
1158,16340
1158,17576
1159,20216
1160,5771
1161,17579
1161,14069
1162,20561
1163,7898
1163,10794
1163,5703
1163,1090
1164,923
1165,22330
1166,789
1166,15307
1166,19147
1166,17335
1167,923
1168,14390
1169,21829
1169,20229
1169,2819
1169,20405
1169,2619
1169,13339
1169,12059
1169,19711
1169,10943
1169,10596
1169,16241
1169,7544
1169,12396
1169,10628
1169,21165
1169,14298
1169,22574
1169,10599
1169,8563
1169,16929
1169,23713
1170,22589
1170,22293
1171,5803
1171,9196
1171,17207
1171,16175
1171,11291
1171,17197
1172,19796
1173,10989
1174,7510
1175,15092
1175,9567
1176,16845
1176,22152
1177,11800
1178,15059
1179,6041
1180,4550
1181,1703
1182,18763
1183,18262
1184,13166
1185,13685
1185,7068
1185,14204
1185,15725
1185,1293
1185,9927
1185,4530
1185,15789
1186,18663
1186,220
1186,11925
1186,14143
1187,11681
1188,19124
1188,9543
1188,5573
1188,24273
1189,19866
1190,3416
1190,3226
1190,14656
1191,11527
1192,24968
1193,13951
1194,3158
1195,18744
1196,21997
1197,20127
1198,7412
1199,20042
1200,12721
1200,1745
1200,19016
1200,10264
1200,17267
1200,10482
1200,23771
1200,16642
1201,14225
1202,18689
1203,6925
1204,10098
1205,9577
1205,15337
1206,5308
1207,5060
1208,9161
1209,4929
1209,17901
1209,2950
1209,296
1209,19051
1209,15110
1209,17883
1209,22527
1209,14191
1210,5226
1211,20150
1212,22799
1213,397
1214,4218
1215,6259
1215,4829
1215,17173
1215,15800
1215,4137
1216,10643
1217,20644
1218,13196
1218,13206
1218,18666
1218,13203
1218,21329
1219,17633
1220,14481
1221,22620
1222,14538
1222,11774
1222,17620
1222,10762
1223,0
1223,8407
1223,11295
1223,13254
1223,2177
1223,9801
1223,238
1224,12841
1224,9108
1224,11197
1224,3218
1224,3733
1224,23524
1224,9106
1224,20794
1224,7364
1224,2629
1224,8817
1224,7115
1224,21346
1224,18545
1224,3714
1224,8102
1224,8931
1224,7656
1224,15082
1224,18566
1224,1070
1224,24293
1224,12423
1225,15632
1225,7866
1226,9327
1227,20580
1227,20566
1227,24980
1227,18686
1227,16661
1228,669
1228,7094
1228,7125
1228,6279
1228,15667
1228,24049
1228,20206
1228,7330
1228,10946
1228,24457
1228,7625
1228,21392
1228,22608
1228,18028
1228,6041
1228,16847
1228,12556
1228,20517
1228,16040
1228,18714
1228,6925
1228,18943
1228,10731
1228,16616
1228,12387
1228,13142
1228,5870
1228,22556
1229,2121
1229,8004
1229,4927
1230,3815
1231,16688
1232,7079
1233,13845
1233,4247
1233,9472
1234,13617
1235,6557
1235,10358
1235,8790
1235,13527
1235,23766
1236,4652
1237,15288
1238,21094
1239,24064
1240,11615
1241,22094
1242,7980
1242,8980
1243,19954
1244,8790
1245,4815
1245,25063
1245,22556
1245,9843
1245,13694
1245,18131
1245,20850
1245,6726
1245,20521
1245,3012
1245,16553
1245,16993
1245,1184
1245,3387
1245,22035
1245,12451
1245,12151
1245,14635
1245,5275
1245,3091
1245,24993
1245,8783
1245,22943
1245,23626
1245,4664
1245,18068
1245,22364
1245,2693
1245,7270
1246,18689
1247,17792
1248,3512
1248,3628
1248,22960
1249,8046
1250,7389
1251,10420
1252,6428
1253,6428
1254,4646
1255,15794
1255,10914
1255,17173
1256,3235
1257,16525
1258,23024
1259,14532
1259,10491
1259,6725
1259,2097
1259,4693
1259,5392
1259,20160
1259,5223
1259,11683
1259,14209
1259,14117
1259,21218
1259,7998
1259,3889
1259,24310
1259,13507
1259,19244
1259,305
1259,6803
1259,2798
1259,4075
1260,10643
1260,18849
1260,18864
1260,18848
1261,14927
1262,10098
1262,10996
1262,24761
1262,8974
1262,4154
1263,12526
1263,15229
1264,24797
1264,11970
1264,13570
1264,13354
1265,18970
1265,8431
1265,18892
1265,24170
1265,24169
1266,19954
1267,11572
1268,1930
1268,9714
1269,22529
1270,10643
1271,24278
1272,17607
1272,17241
1272,21440
1273,10632
1273,8716
1273,6640
1273,972
1273,18081
1273,14837
1273,10420
1273,14062
1274,6041
1274,1065
1275,9119
1276,2287
1277,24922
1278,5728
1279,5866
1279,14153
1279,19271
1279,15316
1280,21855
1280,5196
1280,21570
1280,11988
1281,6518
1281,2641
1282,12295
1282,22148
1282,2942
1283,12565
1284,9485
1285,632
1286,11150
1287,19694
1288,22927
1288,12631
1288,18071
1288,6312
1288,5560
1288,20663
1288,21420
1288,10060
1288,17555
1288,9707
1289,16046
1289,17822
1289,12464
1289,5867
1290,5330
1291,13991
1292,20561
1293,11837
1293,16842
1293,6123
1293,1737
1293,695
1293,10591
1293,3245
1293,19352
1293,10877
1293,18057
1293,5099
1293,6999
1294,23018
1294,10643
1295,15507
1296,11537
1297,17040
1298,1588
1298,9291
1299,10977
1299,7942
1299,8404
1299,20319
1299,13729
1299,9493
1299,7928
1299,24765
1299,20485
1299,21730
1300,14877
1300,23590
1300,15808
1301,21997
1301,18729
1302,5312
1303,7069
1304,17837
1304,21957
1304,18649
1304,10860
1305,10240
1305,6461
1305,6195
1305,15337
1306,20781
1306,20522
1306,4307
1306,21614
1306,515
1306,20469
1306,10045
1306,11763
1306,17319
1306,8952
1306,21997
1306,15229
1306,1930
1306,21339
1306,4359
1306,16311
1306,7686
1306,7964
1306,5012
1306,4080
1306,4218
1306,10881
1306,5040
1306,7787
1307,10155
1307,22816
1308,21339
1308,5262
1308,19050
1308,1253
1309,2225
1309,13949
1310,5776
1310,20967
1311,12275
1312,17529
1313,11277
1314,13320
1315,23486
1316,23024
1316,6041
1317,9159
1318,9327
1319,24473
1320,2350
1321,9356
1322,507
1323,19782
1324,19210
1325,21798
1325,23506
1325,11513
1325,3501
1325,23509
1325,9935
1325,7147
1325,8156
1325,22866
1325,21222
1325,11439
1325,16277
1325,23013
1326,7396
1327,7787
1328,19050
1329,5602
1330,19006
1331,20932
1331,3846
1332,18583
1333,1233
1334,14157
1335,5040
1336,21408
1336,12724
1336,23734
1336,5374
1336,6954
1336,5364
1336,3991
1337,3170
1337,24677
1338,8789
1339,10643
1340,23775
1340,23912
1340,17168
1340,740
1340,12072
1340,1689
1340,6949
1340,24403
1340,2394
1340,1795
1340,732
1340,24890
1340,23555
1340,9516
1340,6654
1340,4480
1340,6436
1340,24727
1340,20328
1340,8836
1340,8004
1340,14726
1340,22484
1340,24337
1340,15997
1340,16165
1340,9819
1340,14464
1340,10501
1340,9121
1340,14338
1340,8740
1340,20159
1340,6543
1340,8610
1340,24142
1340,22930
1340,16571
1340,6635
1340,6994
1340,10623
1340,8502
1340,2885
1340,16662
1340,16813
1340,20512
1340,4384
1340,24982
1340,19421
1340,2851
1340,10037
1340,5383
1340,9617
1340,645
1340,19651
1340,11461
1340,300
1340,16034
1340,1556
1340,6621
1340,6712
1340,991
1340,12982
1340,6657
1340,6914
1340,15953
1340,16929
1340,4728
1340,20545
1340,9152
1340,1943
1340,2367
1340,1581
1340,8828
1340,22324
1340,22391
1341,24889
1341,12741
1341,10626
1341,15853
1341,5430
1341,11965
1342,4359
1343,19210
1343,11566
1344,8674
1344,24968
1344,6322
1345,14388
1346,16801
1346,23491
1347,10104
1347,24091
1347,4146
1348,10643
1349,15442
1349,18732
1350,9086
1351,15619
1351,7901
1351,11987
1351,5240
1351,23510
1351,2908
1351,15610
1351,16838
1352,9713
1353,5442
1353,19899
1353,7263
1353,14788
1353,10793
1353,7820
1353,18478
1353,20564
1353,3126
1353,5157
1353,9641
1353,6368
1353,23617
1353,15929
1353,18728
1353,17951
1353,21579
1353,14458
1353,22272
1353,20837
1354,11763
1355,2819
1356,12627
1357,15505
1358,4218
1358,21831
1358,21339
1359,6880
1360,20216
1361,8739
1362,9159
1363,10769
1364,21335
1364,9516
1364,10812
1364,7117
1364,14009
1364,12254
1364,14742
1364,22815
1364,23590
1364,6073
1364,11637
1364,12156
1364,1403
1364,5445
1364,24767
1364,6561
1364,3017
1364,10260
1364,20738
1364,20911
1364,6622
1364,1410
1364,11871
1364,6312
1364,12240
1364,8735
1364,17066
1364,23286
1364,24024
1364,3916
1364,24568
1364,22032
1364,5100
1364,10672
1364,17410
1364,6727
1364,4032
1364,8
1364,19188
1364,5391
1364,272
1364,8269
1364,24158
1364,8012
1364,12010
1364,10246
1364,21431
1364,21290
1364,23583
1364,24922
1364,6409
1364,22784
1364,18758
1364,10098
1364,31
1365,9808
1365,19822
1366,152
1366,24381
1367,21831
1368,21831
1369,3217
1369,13263
1370,18689
1371,21237
1372,12716
1373,5555
1373,5362
1373,7601
1374,22950
1374,2379
1374,101
1374,8862
1374,8840
1374,3845
1374,7651
1374,23966
1374,20431
1375,19832
1375,15271
1375,18351
1376,14763
1376,3254
1377,24807
1377,20343
1377,18487
1378,21302
1379,6536
1379,6371
1379,20707
1379,2936
1379,5930
1379,21423
1379,922
1379,23549
1379,23419
1379,6513
1379,17023
1379,11252
1379,15304
1379,7314
1379,17413
1379,4562
1379,23030
1379,4462
1379,19712
1379,22933
1379,5788
1379,6374
1379,21003
1379,20706
1380,19638
1381,10088
1382,18689
1383,18053
1383,18306
1383,310
1383,19382
1384,24753
1385,24044
1386,17040
1387,2977
1387,5779
1388,11158
1389,4223
1390,7016
1391,8639
1392,17706
1392,7389
1393,3509
1394,9313
1395,20706
1395,14775
1396,19796
1397,20172
1397,3570
1397,2979
1398,7171
1399,13296
1399,9480
1400,1596
1400,12863
1401,11522
1401,20653
1402,21250
1402,2941
1402,10122
1402,9265
1403,404
1404,7654
1405,8701
1406,23287
1407,19216
1408,22792
1409,18028
1410,11485
1410,21861
1410,19397
1410,3078
1410,21158
1410,3938
1410,23938
1410,22845
1410,16704
1411,19451
1411,5988
1411,21296
1411,24349
1411,21610
1411,7781
1411,8056
1411,770
1411,9063
1411,22447
1411,16831
1411,8503
1411,14813
1411,22375
1411,1103
1411,2265
1411,318
1411,24274
1411,333
1411,11661
1411,5557
1411,4662
1411,2982
1411,5924
1411,16010
1411,174
1411,23600
1411,14624
1411,2993
1411,21466
1411,6268
1411,14249
1411,3024
1411,16046
1411,10860
1411,19345
1411,23846
1411,21420
1411,10965
1411,17807
1411,7006
1411,21718
1411,10883
1411,13365
1411,834
1411,9422
1411,13679
1411,7830
1411,23629
1411,20923
1411,12100
1411,23016
1411,17122
1411,8035
1411,23237
1411,17814
1411,22925
1411,8809
1411,9064
1411,12428
1411,4742
1411,3214
1411,17580
1411,7486
1411,15202
1411,18850
1411,11045
1411,21352
1411,9879
1411,9250
1412,9327
1413,7862
1414,19894
1414,19746
1415,17523
1416,21721
1417,4759
1418,14306
1418,14305
1418,18730
1418,1212
1418,9161
1418,4792
1419,6423
1419,13730
1419,22886
1419,7510
1419,18295
1419,23643
1419,12559
1419,12018
1420,6558
1420,10707
1420,13990
1420,22561
1420,9154
1420,22001
1420,13143
1420,20471
1420,23080
1420,16058
1420,4324
1420,6691
1420,6115
1420,20734
1420,3785
1420,397
1420,13991
1420,13629
1420,6432
1420,14727
1421,925
1421,24427
1421,6591
1421,13029
1421,3845
1421,7334
1421,11905
1421,805
1421,3846
1421,24712
1421,741
1421,21720
1421,5025
1421,2121
1422,20229
1422,14346
1422,5626
1422,3643
1423,1526
1423,2479
1423,18319
1424,19870
1425,10140
1426,6828
1426,6675
1426,8590
1426,19782
1426,7770
1426,20435
1426,22200
1426,10010
1427,11533
1427,1016
1428,14400
1428,22374
1428,19229
1428,19493
1428,19954
1428,14147
1428,14482
1429,12938
1430,6428
1431,502
1432,9159
1433,6428
1434,9327
1435,23824
1436,111
1436,9939
1437,13633
1437,8158
1437,8156
1437,16469
1437,12007
1437,11825
1437,13894
1437,11445
1437,18564
1437,4456
1437,1709
1437,11368
1437,9575
1437,17778
1438,10609
1438,20715
1438,10121
1438,21831
1438,4012
1438,1253
1439,404
1440,5495
1441,20606
1442,7698
1443,22001
1444,23480
1445,8651
1445,7037
1445,1516
1446,20216
1447,4203
1448,10420
1449,25003
1449,1883
1449,16985
1450,19492
1450,7764
1451,10643
1452,11620
1453,6669
1454,6165
1455,18689
1456,18864
1457,5513
1458,19741
1459,10471
1459,13221
1459,14438
1459,22391
1459,8220
1459,23713
1459,24671
1459,1887
1459,10263
1459,3056
1459,20229
1459,13724
1460,9031
1461,18351
1461,9327
1462,1253
1463,20606
1464,12284
1464,16841
1464,19160
1464,874
1464,18213
1464,7428
1464,14150
1464,21058
1464,4658
1464,22463
1464,21084
1464,15472
1464,21959
1464,11029
1465,13606
1465,5803
1465,17207
1465,1559
1466,12039
1466,20000
1466,14830
1466,17885
1466,559
1467,4675
1468,11152
1468,18370
1468,11294
1468,8349
1468,10357
1468,20863
1468,8843
1468,970
1468,3578
1468,11555
1468,20379
1468,6133
1468,24495
1468,9076
1468,5502
1468,4430
1468,18007
1468,16424
1468,5117
1468,14302
1468,20467
1468,23321
1468,23091
1468,3763
1468,3800
1468,3492
1468,24231
1468,18354
1468,13963
1468,14301
1469,12455
1470,12418
1471,11197
1472,5450
1472,18822
1472,18124
1472,18583
1473,13080
1474,6108
1475,9159
1476,15322
1476,19119
1476,15183
1477,11850
1478,4218
1479,9159
1480,18538
1480,10633
1480,289
1480,1180
1480,7479
1480,3592
1480,1105
1481,9199
1482,12810
1482,16261
1482,17631
1482,24703
1482,8836
1482,23467
1482,24890
1482,23686
1482,5472
1482,23912
1482,14912
1482,21700
1482,6635
