user,item
5560,13990
1718,21403
1246,1253
2003,8952
417,6591
2373,10112
4871,21403
5761,6428
1879,20216
392,18347
2174,18031
2003,17073
4819,1763
3799,6018
5177,18117
2057,6450
2148,10121
269,15696
2003,10121
1562,22754
6023,22754
5940,10919
5172,17364
1879,21379
4632,15696
608,5450
2209,2977
5635,7787
4027,11532
1879,20257
1915,6329
1915,5866
2003,11532
1882,2977
1915,6949
998,1057
1915,1088
1703,4216
4315,19101
5083,19101
1879,4216
1718,11532
5681,1674
5601,14965
4873,2381
1624,20501
5812,19524
4270,21831
4871,17093
694,19497
608,11532
1284,23716
3583,6428
5940,21233
903,16586
5916,16586
180,13898
4871,11360
608,6190
1284,2433
2780,18124
4420,18124
2522,18124
598,18351
4871,7242
5940,21364
73,18347
4703,3158
269,9775
4703,17494
1718,22281
2148,4216
3583,10079
4871,3158
1718,18124
1718,10079
2239,10859
913,5282
913,12713
2148,9878
5441,1253
682,1253
1252,1253
4876,8610
2659,6493
2239,1253
5438,4999
5423,1253
180,1253
5083,14620
5761,1253
1907,1253
4196,18347
4871,3213
665,76
5943,8833
4632,1253
913,1253
4871,6854
2373,1253
269,1893
2601,16603
1690,15913
3513,1253
665,1253
608,19715
4420,14072
2522,14072
4270,19391
6037,1253
2003,1253
3583,1253
855,16800
3071,1253
4703,11793
1297,104
5423,12341
5766,1253
5635,1253
5859,1253
2148,7787
2780,10352
2174,19391
1879,6213
950,19332
63,19332
1718,1253
1962,13167
2780,19715
1879,22825
998,20848
903,12045
4020,10167
608,10278
950,10167
694,17254
4703,5450
73,9915
5916,1253
1879,6993
2003,6018
1252,6018
3513,6018
694,14072
1879,12000
5873,1253
4270,1253
2763,21005
694,15909
5766,12341
1690,23192
5172,4272
3583,12341
5681,6896
4873,19189
1382,17361
5560,9168
3893,4157
2198,21403
3256,7625
3071,14636
1962,5768
1879,18749
4703,8896
3583,18351
1703,14072
2522,1253
2709,14131
5766,18351
4363,24727
417,1874
4270,6018
5766,18352
5916,10545
952,8725
1382,21470
1703,10610
608,24114
2659,10228
3893,1261
4703,18863
1962,17996
2778,6997
4742,6783
972,24801
4873,17835
2469,75
3893,6993
608,3158
4363,14912
4363,16165
1703,18124
4999,22995
3893,23873
670,22230
4632,13788
4703,15254
1879,15673
5873,12341
5423,4419
4703,548
5766,9461
1879,12695
2239,2774
1718,18351
5196,1618
5196,21998
5196,23585
1703,15216
269,9327
63,9461
913,23321
5423,9366
2505,23617
1624,23591
3583,14552
1727,19589
5196,21466
4545,10634
2709,16063
608,12713
2174,1253
1562,22815
2469,85
2156,10513
1703,1253
1879,17151
2404,16782
4871,1253
916,18037
1454,11566
764,14636
670,6029
2469,16047
5560,22579
1297,6233
206,7102
4871,8860
5943,23208
2601,6038
1513,7102
608,17254
3658,17835
2659,9220
4196,21591
3697,19061
3799,2411
4742,16780
5761,3517
6023,5025
5560,5631
1962,10839
5423,1433
4873,24503
5916,6140
3458,12653
4446,11074
4191,16021
5560,20529
2763,4817
1454,4550
1562,5025
1624,6172
2709,22582
1687,10058
4168,10838
4999,16594
1879,1930
1915,8725
5560,23455
4020,18351
608,4216
1879,6190
2662,3139
2709,18347
1962,5722
4873,11453
5351,20592
3583,13415
6023,4383
5859,18186
4871,18352
2174,15733
5351,5197
802,10919
503,10919
54,5103
1687,3834
3583,24749
2038,24457
4742,15254
1962,104
4020,12341
803,741
1962,4730
803,1581
1297,21572
4742,5302
4191,14624
2601,19247
2709,1212
2601,1925
2601,7888
2601,7615
3369,10513
665,18351
2601,20150
317,6460
694,16558
4598,12341
5083,24393
1252,10652
2404,22982
608,11793
4847,20335
665,20335
855,10430
1879,19050
2601,21817
1639,13167
2601,23575
4703,2156
4999,2871
3369,3018
682,11033
874,5940
3369,4476
3658,20605
2983,2009
3444,18109
4871,20854
2260,5332
4598,10545
4999,9662
1882,5060
3369,12227
3458,24738
4676,1324
1601,5589
3658,722
3364,3043
180,9939
574,4376
4598,4984
4191,18758
2260,12480
552,17276
1879,9278
2709,15575
2057,16847
913,17844
2934,24963
3574,8580
2239,14897
2662,20614
4755,22927
1879,405
30,8678
432,11713
574,22556
3444,3446
5940,22360
4999,18320
2659,396
5940,16425
682,729
2763,731
4632,2074
608,21679
2038,6446
3369,5067
5351,1328
4847,18487
916,16355
665,18487
2989,12341
574,669
874,21371
837,13858
4999,18928
1382,21747
998,6322
3369,23455
2404,13840
2260,5915
2659,15218
1601,18879
3893,405
2989,12844
2260,11656
913,13067
3658,5932
5635,6851
3369,6844
855,18351
3893,11532
4871,19613
3583,6172
1974,6322
1767,1816
2989,18815
916,21376
317,7398
2934,7028
855,16584
54,5965
4873,10710
1767,105
3369,10268
1879,8860
5940,20848
2934,8787
2038,11976
4742,12712
2038,21957
4676,23132
2245,17348
1907,7896
417,9742
1114,6540
665,21591
913,13646
1382,13819
5560,14336
665,23181
1825,7394
4934,22976
2469,14624
1284,17689
416,590
1741,3093
855,7636
574,6077
1962,21891
4873,14658
5766,4862
855,2481
4420,24711
2522,24711
2780,24711
4871,9737
4755,4272
4196,8235
2260,10263
1882,16886
4873,8538
3893,9278
3458,14160
5423,579
2780,16058
4755,24503
6023,16279
5486,4648
4999,15871
2659,24956
5560,20328
4755,12810
5423,10070
36,404
2662,7972
1689,21166
1246,2941
180,22815
1962,7523
432,10951
54,12534
2824,7268
3458,6855
952,21087
180,17144
913,16584
30,16751
3574,19491
972,21765
2038,6279
2260,24424
4999,24273
2659,23572
694,5040
6001,14754
3458,20339
3774,16444
574,18879
2003,4288
4446,20750
416,10951
1382,15995
3574,7332
2983,24922
4742,18583
2659,75
855,7316
5992,15078
3774,22557
952,11871
2038,20835
1687,2179
5083,20256
2522,10206
4315,20256
2188,24450
416,16035
5423,6788
3893,12695
4420,1036
2780,1036
1915,2623
911,12354
5423,173
4446,20739
802,3323
1562,11871
4703,3974
5351,3129
855,6122
998,6876
2659,11364
2239,6706
1297,6195
5423,1706
36,12526
3893,19715
3893,5450
4755,14624
5177,197
2038,17752
4999,19491
2260,2289
1687,14151
2373,19924
1907,4272
3369,17752
166,12341
2188,5086
4999,4479
2712,5299
855,7394
5662,18634
3658,5548
3574,5589
5943,2510
4196,11013
1825,1199
913,14897
3774,8096
1687,15962
1454,10545
916,13639
3256,1322
1991,8551
5560,23287
1114,24477
1246,11935
54,18347
5761,897
2260,741
4446,6235
5662,18351
4871,17689
1601,75
972,2576
6023,1694
4176,12212
5177,6312
73,19923
665,7068
54,17340
4847,7068
317,554
972,14965
5662,9356
2662,20729
2469,14779
972,5181
2195,10545
5271,10545
2057,6081
5873,16656
2712,23235
1991,7756
4809,20946
4363,82
54,699
4196,19924
5271,23120
4196,3917
4809,5984
3458,10530
4315,11627
4871,118
2003,24347
837,7852
2148,6018
4420,654
2245,9195
1703,18351
5423,10545
665,4999
4703,15852
1382,6633
5940,23114
2824,1190
5351,2589
4964,21440
2780,654
4196,8534
2239,23114
5940,17915
5662,15852
2174,9395
1297,22316
1297,19461
2469,21020
665,2481
4196,19923
4809,15808
317,6461
1879,3335
3369,14177
180,23588
1703,23308
2312,16920
5601,6975
180,13989
2989,6018
682,21763
1297,13845
3369,8636
1741,18237
3574,21046
3658,4036
997,22561
665,17101
4703,5534
5271,15997
5681,7412
2038,21509
2188,4383
1741,11586
665,22680
5337,10497
2156,4032
2712,11871
2373,14051
913,15505
5681,24041
4676,24104
5351,18319
4027,19586
3476,13029
3688,13029
5940,7664
4168,18372
5601,24957
4420,12830
54,12716
2522,12830
2780,12830
1962,20854
4623,5773
5744,689
3369,5929
4871,6576
4027,1495
2469,4412
3071,3093
4809,14802
1882,23537
5873,10070
2188,18548
1962,7592
4196,3787
4168,23114
4168,17915
2824,22927
1691,24503
911,7780
1297,1199
4999,5923
874,308
1907,23590
3071,24276
1879,24276
4027,3045
764,24276
4446,24276
4999,8610
1601,24276
1907,24276
4191,20155
4809,12829
2156,24276
1513,24276
874,24276
1454,5723
2697,8586
837,5196
4446,22561
3774,24276
5943,24276
3071,1653
764,1653
2712,24276
2712,22561
1691,15900
3688,15499
2188,21336
5744,10268
5271,10268
4191,21087
3658,16262
3658,2824
5744,5067
3033,613
5271,5067
392,13241
3774,22705
1513,22705
4871,9671
4632,7394
5486,4766
5943,894
4809,20174
2239,13147
1703,8418
665,15337
4819,471
5271,2258
5744,10081
5271,10081
913,104
3688,2819
5744,21035
5271,21035
4020,11447
5744,2258
2373,10436
4632,8551
4871,19106
4871,14051
3583,14897
4871,16170
5940,10436
5940,19307
54,17163
855,10545
1741,22815
1691,24201
1691,3544
1691,4479
2156,19671
903,1253
5360,7992
3369,22815
5351,1450
180,20260
2038,10236
2601,19524
4545,19276
5744,24201
2601,21108
2312,18634
4196,16757
4703,7882
1562,15341
3981,4247
3369,23445
998,19573
3369,22209
5744,4479
3369,12526
5560,13789
3476,925
2579,17784
874,12526
3458,10937
180,20155
2260,12526
972,24013
4934,24457
3256,17837
837,7382
5681,12306
430,2995
430,8423
430,4245
4265,12158
3369,6499
2659,23538
2712,8415
4176,7005
1882,20559
392,4550
764,10058
3658,20155
5859,6108
837,13139
5271,13600
1211,13685
2373,23847
5744,13600
2522,22301
2780,22301
4809,8610
4964,16751
1879,1694
1703,19481
1687,2819
2763,16307
5172,16444
916,24478
3525,7216
5940,14204
3476,12540
2260,6235
665,13759
6023,10545
5351,14204
2882,18351
5486,10930
913,15250
1211,11713
1297,9927
1562,17241
417,12526
5172,23401
5766,24968
5351,22824
3583,11713
2057,7013
3369,4480
3369,6553
574,19524
416,16425
3369,23235
913,9070
2373,10104
3369,4486
432,16425
3369,8908
1297,22800
913,23847
2239,22680
1297,11001
4703,17878
998,12354
5423,11566
3658,22560
764,19704
4999,22815
5744,4272
2989,18351
4809,22579
4871,23054
3981,5561
4230,2821
1718,24811
3458,20260
1297,5117
4871,2479
4809,3926
1882,21458
5560,20174
5943,21548
2579,9696
4999,2350
3658,24049
4230,24049
5943,18207
552,22819
3071,4249
2780,1430
2260,22157
1879,17241
3458,17913
3658,50
2824,10471
1741,16847
2260,10107
1562,21466
2989,7533
837,12245
2983,7040
4230,16262
1915,12796
2934,18351
5351,5346
5662,1922
2209,8785
417,14192
180,10419
3658,5926
5940,11515
1601,22706
1818,24477
1741,14491
2057,6486
206,6226
54,7058
1879,20561
2659,17217
2239,9232
4632,11630
997,17178
2712,15936
2659,14491
6023,18157
2989,23852
4703,12341
2522,6672
2522,16128
916,10232
4446,16046
5744,10321
4420,12782
2780,12782
916,3917
2239,18898
3893,22316
2373,21039
803,13991
913,10436
4168,12196
4168,6876
4632,12499
4871,22360
4230,14962
1932,4173
3955,18758
96,24512
2057,4479
1879,3093
1991,5117
4999,5198
4934,8908
5940,6315
5141,20341
5764,21166
3458,16617
5744,8292
6023,8769
608,13147
5744,19129
3256,12666
1882,12128
2260,8120
6023,9168
3071,20174
874,17168
2469,8610
2579,7460
2469,15416
5369,12481
1454,24276
1825,13147
5560,1110
4871,24968
1727,15521
3574,840
2188,15833
5764,19524
4934,10268
2662,5319
1562,24217
1962,13023
2188,7861
4315,11270
1932,14051
764,4230
5761,12329
2373,15540
1932,18361
1741,12329
3774,18879
2469,24671
36,2819
5812,4780
5764,17722
1284,14772
1297,18898
3583,19075
1882,12604
416,6919
803,24503
4623,8392
4230,7040
3658,7855
1252,11677
2260,7625
1962,1577
1690,19389
2824,19389
1627,3053
1643,4512
1741,27
2989,16425
3574,10058
5351,23359
6023,1710
3071,5631
2659,11922
1382,5936
4871,14014
2239,13766
3451,19077
1879,22874
3774,14917
5635,1577
3458,7855
2188,16751
3893,1577
3583,1577
2239,9208
5172,21254
3236,22874
1562,10127
837,19335
1246,234
1454,12631
5351,1577
1643,15250
2780,22029
1624,15852
1962,2941
952,4497
837,5564
2989,11001
54,4885
1562,23317
1879,1267
1643,21107
6023,4308
2404,22360
3236,1267
4545,7855
1624,16468
1297,22680
4420,23823
2373,1577
2780,23823
694,22050
1703,1577
2522,23823
1624,11721
3774,10840
2174,948
54,1577
3774,9662
998,5054
5766,3082
2712,22013
1297,9472
4632,18351
4315,6354
764,5007
1454,740
5438,7431
4315,5007
1879,23590
1040,12666
5812,12266
2824,6727
3369,18758
4545,577
3458,16973
417,2839
5369,22299
5744,3777
1932,15930
2469,18950
1879,19704
3574,17835
5812,21509
1687,23820
1932,8551
4632,24191
997,25063
2373,12975
3236,11566
5812,7040
2188,20993
2404,7394
874,5594
5744,23590
4315,24503
1825,13845
2763,19469
6001,1450
5271,23588
5764,3636
5486,20720
3369,6516
764,4481
4819,19524
916,5674
577,24812
2469,3581
4632,24193
1932,9461
5486,24028
2239,16186
4759,19524
2712,19994
1454,7256
5812,20963
4847,104
5744,22500
5271,22500
5812,17703
2763,20431
998,13845
1423,16350
1423,15762
916,22502
4871,20875
577,23591
2522,9719
4020,18319
5812,648
5486,12166
1687,21744
764,655
855,36
2659,9312
608,12196
4230,21634
2188,22378
5271,19564
5764,925
2188,9154
2265,3453
2934,8361
54,13845
5761,3453
6023,24049
4598,11737
5916,19247
4819,1092
837,8306
1691,24429
4168,22598
4819,24448
3256,2009
2174,15852
1907,11074
206,22529
4703,17689
5172,18767
2373,23259
2659,22821
1297,17163
2934,16210
837,6421
1907,12958
4230,18014
916,9876
4742,5670
4703,4146
416,7525
4632,20659
1382,23039
4964,22950
5812,22751
4871,2068
241,6195
5271,7072
5744,7072
5043,7995
5940,14014
4703,17139
2081,18030
4196,11524
1297,203
1741,22050
4545,22050
2188,5548
5423,24556
6023,13029
4871,2034
2174,376
5782,1870
5351,5768
5351,14014
577,24495
503,223
802,223
1601,24138
4168,203
1133,7750
5744,197
4598,9700
241,15133
5744,13989
2188,3592
5271,13989
241,2481
206,96
5940,22871
874,18758
2188,20236
5859,12075
4230,23761
998,9040
1825,3248
4632,1770
5940,13845
608,13132
5423,17448
3893,24683
1284,22982
5764,3809
4871,17373
5744,14635
5812,24041
608,7780
2260,8220
2188,369
2239,13845
5764,2532
5560,14157
577,7068
3981,9973
5351,20379
1246,14603
3294,2532
3658,13145
3583,19402
5940,1896
4545,4499
5940,15732
1962,3303
5560,19586
1974,13845
5423,19586
5423,7405
5486,18078
3294,19267
4420,4324
3294,1248
206,10783
2780,4324
2763,13990
2245,13745
2373,8451
2038,24448
3574,11126
2245,15116
4623,6895
2934,19167
1907,17913
837,854
5441,729
4420,2622
2780,2622
241,18404
3583,15078
2522,2622
5351,19236
1703,24091
2373,24091
3948,1734
3033,10603
54,9166
2156,10545
5043,2358
2239,20848
2659,17893
1932,8001
1932,24354
1991,16692
1991,118
1991,13848
5141,20966
206,8899
4871,1199
1687,6925
4632,24196
3369,17893
4196,11158
2373,13874
241,7394
3369,3093
577,14166
3981,2941
1879,19129
5943,24503
4632,17418
1601,24448
1627,17117
2260,21362
417,23713
3476,21903
2579,18813
2712,17117
2245,5576
416,5442
4873,7992
3658,23024
5916,14560
2763,2825
5940,2034
2038,16847
3893,13132
2469,5362
5940,18898
3033,1351
764,2663
1962,24495
4168,23184
1624,10838
608,23015
2239,19461
2794,65
2794,24354
3476,18879
2794,5245
4420,20851
2522,20851
54,24495
1703,20438
4420,7726
2239,11001
2522,7726
2780,7726
4873,14283
5940,15337
913,2941
1703,16468
2373,1937
2373,6876
30,10430
206,1482
2794,11551
608,14965
4415,2479
608,2576
2659,15904
855,19545
3955,4499
269,18351
36,14923
3893,6800
2794,12001
1882,23885
269,2479
2469,13856
2659,7536
3774,17893
5943,17305
2188,21440
3256,12575
3583,14788
3476,21716
4200,4860
5812,22441
1879,12575
5438,3448
1691,18362
3658,2748
269,9671
5681,12575
3688,21716
1252,8991
3451,8991
1211,9306
5940,22800
1932,5181
4406,19469
1962,16726
4406,2947
4406,9168
269,16726
2469,6134
4871,16726
2188,17767
5761,2748
5043,18634
2239,24968
5351,12195
5940,24968
1962,3106
2373,24968
1297,24968
2763,7412
3774,15175
432,23793
416,23793
3583,15133
2003,24968
2174,3106
1962,24968
3942,24968
4406,1966
5043,12341
2780,22589
4420,22589
2522,22592
2780,17878
4871,203
4703,15556
1643,24968
1703,203
3942,1057
2174,203
1252,18353
1297,20854
3893,13045
4321,11566
2057,11334
5764,18200
491,4731
3688,7192
855,3544
54,16114
2469,3439
3451,11677
2174,16220
950,8010
5499,8610
166,9668
269,7394
4871,18353
1741,3335
1211,24495
1252,4512
577,12509
4107,3490
5560,7645
4230,2795
3774,10107
598,923
694,15728
3574,23693
3458,2933
608,1575
2794,23591
5423,23024
6023,22128
4871,18404
1601,16059
4344,24049
241,15732
269,18404
1741,6327
4107,19924
4196,413
608,11168
269,24091
4871,24749
269,24749
1962,9166
430,9671
4446,6327
4027,24457
5681,21336
4344,21440
269,908
4871,908
3476,27
1211,908
166,908
1962,24749
4446,12647
4406,17241
317,1349
1211,24811
4871,234
166,15337
269,948
1211,15337
916,23351
4871,948
5940,234
3658,10084
4873,21336
54,767
608,4146
4446,22441
1211,234
269,234
3893,234
1252,908
5043,17630
913,234
1211,10436
4703,65
608,24091
5043,1900
4871,24091
1252,24091
4406,3327
1252,24749
1643,2456
913,24749
1211,24749
2824,22536
166,18351
2824,15871
3476,13989
5764,1482
1932,18351
608,16186
2188,1209
1687,8678
2188,2289
6023,5007
2794,19832
269,2842
1211,4319
1962,22537
2934,4550
2373,3415
241,23321
1703,1831
6023,7391
1211,4690
4168,12716
269,10436
4847,10430
2397,17913
2659,9168
4871,10436
3658,19394
417,4479
5761,19394
3942,20853
1907,15363
3135,18351
4999,14634
1879,8201
4871,24812
1932,9776
2763,15905
206,4032
1454,1341
5438,1482
3658,6327
1211,18347
5681,4498
1741,19524
4446,8201
1211,13748
4230,21817
2215,8115
3444,16792
3942,65
4230,17060
5761,6327
5916,19101
598,2529
5815,3704
1252,6108
2934,18352
2579,21965
2824,11566
1454,18464
1211,1011
5764,9152
3942,18351
5940,22824
5043,16904
5940,17833
3458,16262
1382,7003
4545,6436
3893,18898
5681,20974
4406,24210
5351,18372
972,17878
4230,12268
1246,10436
2312,13788
552,2068
5906,9671
166,1776
2239,9671
4368,13065
5043,18582
1252,17139
3513,2788
1382,12033
5601,1776
4623,21757
598,22500
1741,2748
5635,6991
3893,21242
1741,2528
269,12542
1691,21413
4871,10367
4406,20431
2522,6838
4420,6838
3513,24152
2780,6838
3942,18634
4406,1555
269,21242
608,10430
206,2870
417,11566
608,619
972,10070
3458,1197
1879,15175
4406,15913
1252,22698
2156,8751
1423,7342
916,19479
764,5498
608,24138
5815,18758
4168,23054
2174,9321
3135,13446
4360,22537
269,5459
4871,5459
3369,18046
1703,4637
5943,19704
269,16692
2983,19093
1932,2729
5438,19093
665,2729
2260,17837
1624,18319
2022,19093
6023,6855
3522,18353
1627,9152
4999,12475
1513,5866
3774,22500
2188,10902
5438,13116
269,12509
1454,15936
665,20836
4230,17573
3658,17573
1454,5717
2265,6414
5906,12509
3135,18353
2022,16902
5812,13029
2763,6591
1879,17837
3369,17837
5812,3834
1741,17573
2712,9152
4759,6192
241,21891
4819,3045
5761,101
2003,11100
3369,24088
1211,21591
552,15540
4755,5166
4545,11399
4446,5984
5423,6414
764,3056
5635,14014
2265,17573
3774,1588
753,4927
5916,15962
2712,976
3451,11100
1741,101
2522,1954
2022,14168
317,24567
3369,5758
4265,4479
5438,17555
2312,19646
598,3933
2022,18238
2156,22561
4230,24177
4406,6849
4871,9723
2763,9853
1454,18111
3893,531
1513,18649
4107,6819
416,6851
1703,14963
764,16194
430,18862
432,6851
206,11878
950,699
3658,101
2265,101
1211,12455
2659,19620
5940,22316
2662,2989
1211,10280
430,1349
803,22595
4020,12519
4598,1037
803,24453
1687,7298
4420,12346
3513,17664
916,3820
2373,13115
206,17820
4819,14283
1703,22316
575,11745
608,23443
5815,19009
5815,8663
2522,18024
206,20529
5405,1328
5815,12435
1297,17633
5812,19682
2373,4862
916,15042
2373,9536
3513,21781
5815,16479
5815,6203
5405,10104
269,23591
3513,21964
764,1000
206,22579
5940,16114
1382,17607
1252,16618
2469,6727
4999,16800
5441,2055
1284,22051
1252,10436
3369,7758
5271,12982
952,3546
608,18082
598,23588
4871,16313
5681,6327
2662,1900
5635,6325
1879,5923
5405,22982
2983,5866
5859,18319
6023,19524
1252,5537
1713,17259
1211,19924
2022,5866
2188,5231
1713,24201
4368,9078
1907,4479
4176,1444
2260,11905
608,20975
1733,23551
2265,2822
4446,20529
1687,16059
416,15835
1454,5863
5940,13840
1382,20561
180,4032
5764,23583
5438,22791
1727,10530
1713,20339
4346,11566
1962,10436
5766,6233
54,17689
1879,1310
952,16062
753,6181
4176,7979
5764,12426
4406,3712
1703,554
1252,18351
3071,16528
608,1110
4346,22815
2983,14168
2763,3448
1178,14168
2242,14168
5595,14168
5764,2795
3476,9078
1687,15647
4736,15015
1741,11871
4020,5117
1297,23790
5766,13845
5940,203
5635,23852
764,4272
2260,10937
4230,4510
3881,8585
4346,18538
665,19335
4406,15871
1284,17844
1962,12624
5423,4154
5313,24152
4446,17066
1382,20544
2712,16974
5441,21001
2312,22881
2188,7846
1703,1561
5360,2686
1932,4730
4999,1687
1962,13462
3881,20775
4420,6780
4819,9168
4230,19247
2780,6780
1915,24936
4020,19118
3513,24347
2373,12794
5812,14746
837,20085
4176,19118
2312,10804
36,9266
5595,18538
206,23829
241,17950
764,23056
4196,4463
4406,36
6023,21701
206,10860
5043,6838
3476,37
5815,396
3688,18437
3688,37
5271,16711
4999,3327
4344,1686
317,22316
206,1065
4346,55
2522,22169
1703,13795
1297,22033
5172,22902
5313,24347
2239,22033
1915,10965
206,15936
1382,3336
269,18862
4871,18862
3583,23793
2242,24761
54,10171
5438,19136
269,17689
5764,8538
3369,3645
206,4815
5906,18351
3009,20431
1423,8482
3369,11482
3955,20150
1879,11903
3009,658
269,10856
1713,15904
269,15931
1713,3026
3451,17664
2188,15341
4107,7394
4344,6363
598,21381
2242,16127
